% Model,results1.mph
% Version,COMSOL 5.5.0.292
% Date,"Nov 27 2020, 21:48"
% Table,learning parameters - learning parameters
% r (m),phi2,PL (Pa),Dr,cL (mol/m^3),porosity (1),Thiele modulus,Peclet number (1),diffusion ratio of flow to cell phase [0.01-1],normalized intrinsic average concentration in flow domain 1 (1),normalized intrinsic average concentration in flow domain 2 (1),normalized intrinsic average concentration in flow domain 3 (1),normalized intrinsic average concentration in flow domain 4 (1),normalized intrinsic average concentration in flow domain 5 (1),normalized forward finite difference on intrinsic average concentration in domain 1 (1),normalized forward finite difference on intrinsic average concentration in domain 2 (1),normalized center finite difference on intrinsic average concentration in domain 3 (1),normalized center finite difference on intrinsic average concentration in domain 4 (1),normalized backward finite difference on intrinsic average concentration in domain 5 (1),Effectiveness factor in domain 1 (1),Effectiveness factor in domain 2 (1),Effectiveness factor in domain 3 (1),Effectiveness factor in domain 4 (1),Effectiveness factor in domain 5 (1)
8.8354E-7,19.7233,11044.745,0.1677,5.7397,0.4550084224463646,19.7233,74.17376177206272,0.1677,5.45037916062872,5.010400448589864,4.598660119930157,4.209137635466999,3.841319759180203,0.12957959707827038,0.12126301666133238,0.11799129098442929,0.11152341705616907,0.10832726880481194,0.49369442495068994,0.4740577874992485,0.45601024142167407,0.43812767544441955,0.42050743963394194
9.8894E-7,25.4863,12159.1443,0.40826,0.43077,0.31722557444099836,25.4863,13.616684653785383,0.40826,0.17802130323671778,0.019577984916083046,0.00204522785238736,2.1216860701252547E-4,2.2032075028145347E-5,0.052230311740002845,0.005779614923523738,0.0031919383967820335,3.334698720102703E-4,6.267787398021095E-5,0.2168231422025762,0.19471906604926,0.19254651741177706,0.19222182776637475,0.19221239104412582
6.8099E-7,72.0139,1001.6651,0.85001,8.1613,0.6762432527902948,72.0139,24.66966440631007,0.85001,6.548711627948529,4.565657763553272,3.1404589326065055,2.123118973042121,1.41616953560412,0.4501466170381752,0.32351538396214613,0.27722408182503144,0.19570397274410908,0.16047516580030144,0.4532749717979684,0.3497605063183025,0.2759042618364924,0.2176207340983458,0.17414533047976752
9.56E-7,38.9599,583.212674,0.31205,3.928,0.36195230589972416,38.9599,1.4207501255112565,0.31205,0.6174238667294489,7.890970704756211E-5,7.19289855102164E-9,6.209457766245001E-13,5.716522647756586E-17,0.19672725963780524,2.514360117548487E-5,1.2572946557307537E-5,1.1460684933544552E-9,1.978565041655032E-13,0.13223401115254396,0.09862063038826602,0.10024920285088898,0.09859401469211398,0.09856986430505917
6.7372E-7,24.6825,2178.91446,0.75711,2.1604,0.6831189715840333,24.6825,55.22544497931405,0.75711,1.948628931557635,1.6955243530269475,1.486011041625423,1.3000485010608114,1.1349011359408898,0.05684053888256495,0.047051102719145005,0.04440666516443753,0.03942496094296396,0.037087694276197854,0.4417768243347665,0.39734548235328576,0.37315902621230235,0.35141415066507614,0.33176183786442565
6.3238E-7,7.13689,904.201909,0.42397,4.4225,0.720814016111822,7.13689,26.618351250909562,0.42397,4.190905810159048,3.857263821370459,3.5478866462552183,3.2528483623127844,2.972554741968078,0.07032950695670936,0.06521464599979193,0.06370337466648202,0.060638064938850315,0.059084026544528524,0.840820798917319,0.816932621989388,0.7960742317946153,0.7739137901171235,0.7517557578181343
6.9757E-7,35.701,53.3525803,0.53724,6.3309,0.6602863882573453,35.701,1.2270795372227266,0.53724,1.5536180407700344,0.023095921304973753,2.7828359431917156E-4,3.3409864744655E-6,3.990093163691642E-8,0.3558821049584141,0.005305633179273773,0.0026847818754625915,3.234907553272376E-5,7.675794140369782E-7,0.23522442619980158,0.10894877097540352,0.10684409916276186,0.10680026564986894,0.10765200067593593
8.9828E-7,50.1177,8180.04709,0.86206,6.4199,0.4366726727466834,50.1177,46.74095388269199,0.86206,5.085832131582572,3.242439078267602,1.959299085484379,1.1274830491460208,0.6244442898103333,0.5519610373105905,0.3842063309057711,0.3166371169732223,0.19984556097634695,0.15062321891202046,0.5734957639408854,0.4555203476570622,0.3559307880666004,0.27910117977643517,0.2265332118290809
7.0189E-7,4.33578,418.003168,0.22057,0.39182,0.6560657163325522,4.33578,9.437115934408899,0.22057,0.33141395567650844,0.2431148794182521,0.17734112571926444,0.12877515327915168,0.09319503412192316,0.02065874621163585,0.015388646661260818,0.0133756517299622,0.009843550038542979,0.008324443278422375,0.40865097516536664,0.38827868331483495,0.3741124000087366,0.3634006349655131,0.35586161856900683
7.9938E-7,38.1326,3409.23527,0.95053,3.4,0.5538879897748172,38.1326,45.77255741083858,0.95053,2.8140812592286535,2.0664099377967955,1.5019738511096872,1.0772681209809225,0.7644910917678776,0.1992245003087329,0.15039963965864686,0.13178336425437875,0.0982548280271093,0.08334256720410796,0.4747353405711693,0.3987250799639635,0.3421025106758538,0.2956034113617791,0.25947532535008677
5.7379E-7,24.6765,1638.71798,0.95042,4.4326,0.7701506345507869,24.6765,57.562178273892215,0.95042,4.1288472434221815,3.76841757985469,3.468828286053923,3.1932811928046387,2.9354970604193946,0.06893697888613032,0.05730044696331401,0.055001251254241476,0.051003353992806,0.04930465244044307,0.6506804236815573,0.5957318866873038,0.5665178500946286,0.5415283648022678,0.5184883048092291
6.5732E-7,22.8039,954.656273,0.8393,9.4093,0.6983585275761224,22.8039,25.742098494649536,0.8393,8.49231015965757,7.1748622938919295,6.001009342646945,4.950611772668615,4.029563602120669,0.2886616103750237,0.25719900730411765,0.24367405876841822,0.21597845236045526,0.2018077944881918,0.8722385256820273,0.8201061040500283,0.7632153619960025,0.6996925618076112,0.6344911198778533
1.0065E-6,35.3632,9468.75647,0.40229,6.4229,0.29276309102753906,35.3632,5.8265950248736464,0.40229,1.6878661625590012,0.009407984040062699,2.460980672962606E-5,6.38965597152516E-8,1.5795781132816333E-10,0.563122718893104,0.003148122055283246,0.0015781786040726256,4.128268581471921E-6,2.138430093876631E-8,0.2641018587304662,0.13724560494474214,0.13640330324253547,0.1368026750282709,0.1378571638647439
8.3772E-7,10.418,2027.23919,0.49066,2.7691,0.5100687664160227,10.418,20.64562438578545,0.49066,2.309818236641684,1.618298614181429,1.0964205062942731,0.720708039853548,0.4620767636506966,0.19309993937580158,0.14572924284640942,0.12532159598765874,0.08856707334789615,0.07222019756688423,0.6580896394544826,0.5771676315447387,0.5042394641030409,0.4438163507478571,0.39809456912228175
6.6475E-7,11.5871,3335.595,0.56116,6.0463,0.6915007937720071,11.5871,87.4962313733976,0.56116,5.87193369057376,5.652361953306437,5.456102622281159,5.2659898029730305,5.078927027642636,0.0486534374494843,0.04348779676635134,0.04280681448902202,0.041787912755992994,0.04144999330029327,0.8793399485199863,0.8651365423941101,0.8561531045293207,0.8475282433741627,0.839631242913958
8.6968E-7,34.8152,8561.25241,0.70609,4.871,0.47197276390851495,34.8152,66.00968419391688,0.70609,4.252605760946037,3.382687450918606,2.6571270376632885,2.0562767873427825,1.5685874758658795,0.2521835186215521,0.21033512673329477,0.192258804316437,0.15778018101732844,0.14137788013507765,0.5814143639657132,0.5179501435602626,0.46195061927688946,0.4102855813099937,0.3642878071407231
7.1686E-7,16.9042,3811.97958,0.36295,7.1349,0.6412383153054657,16.9042,80.459605327604,0.36295,6.872718897989999,6.533262821688537,6.22648866768014,5.929119557500617,5.640213510638249,0.08111416095248854,0.07330470668081983,0.07218102339429207,0.07004620151284169,0.06903506291791907,0.7556951827141537,0.7339398582404616,0.7189436050581547,0.7040396958580029,0.6894764122491718
8.052E-7,58.3028,2544.46624,0.409,5.8568,0.547368378257625,58.3028,32.87021285372721,0.409,4.801118019691485,3.3705942542333225,2.3042634298367046,1.5328700531130832,0.9959512184031304,0.3839525786489707,0.2862031932680522,0.2466225877903361,0.17557549877438566,0.14410901523615136,0.371893757559903,0.3044297996027805,0.24969539524961498,0.20499220209013044,0.17055762295913857
8.8955E-7,52.3399,7861.43299,0.17653,7.8257,0.44756894191878627,52.3399,49.52785758372111,0.17653,6.9938613211797005,5.71859909517009,4.612204557003673,3.661011775332848,2.8570917177764144,0.3781365043822831,0.3280644204753121,0.30505446672686976,0.26021010435576797,0.23837569573310852,0.35719774050734526,0.3222289160488657,0.2897540806020994,0.25893845503876506,0.23015761811969815
9.5424E-7,11.1349,5080.30922,0.22449,4.7882,0.36429944031595646,11.1349,12.795778333751375,0.22449,3.5825700679434935,1.8193770579790354,0.7996153427393234,0.31061845520245057,0.11161710867093244,0.5608364326094948,0.3243658063834475,0.23995296818558806,0.1094192391462369,0.06329834830474527,0.5939591836946302,0.45444356257804225,0.3457260254961516,0.2817249356672677,0.25264028679984085
8.5285E-7,13.5157,13448.0991,0.1261,0.41075,0.4922117275085341,13.5157,120.85892535138478,0.1261,0.3931722215087347,0.36960097480120235,0.348019032737327,0.3276898141228921,0.3084145384848698,0.006700912584839657,0.0061353864297253695,0.005957322230749481,0.0056294488205346814,0.005479639609295767,0.20945555298664434,0.20532975022397845,0.20299473385589137,0.2009478570796274,0.19903397955194502
8.3906E-7,27.3488,3715.66105,0.26545,6.6356,0.5085001446298495,27.3488,37.43941710039028,0.26545,5.945048534885439,4.893431084945039,3.9776788608705074,3.1869050274274877,2.515344498924854,0.2941233791823306,0.2561236870439922,0.23864629230344608,0.20449771162235328,0.18782652568180658,0.5233029098475706,0.47556086074692905,0.43103195621747203,0.38829035763966474,0.3482454763468559
7.2462E-7,10.7092,2268.99376,0.9207,1.2268,0.6334290945251142,10.7092,46.18996911228949,0.9207,1.1055391181567253,0.9486741872420755,0.8159486337689041,0.6997730136868449,0.5984350838011435,0.037889155413124515,0.03205853018590982,0.03005979473026521,0.026269111429606452,0.0244771635845923,0.5810565264385057,0.5413707813216123,0.5158843146543494,0.4928534284062676,0.47277861904813157
6.176E-7,34.3495,701.646388,0.6302,6.7778,0.7337117929163295,34.3495,21.672293413709237,0.6302,5.85446858255018,4.641031905156996,3.6569392222113697,2.848725363205423,2.1958291459634673,0.24980616398601013,0.20259188032907302,0.1844880867182153,0.15039693051511743,0.13440956792287728,0.569495604460685,0.48813918321548044,0.4255939323770426,0.36908570779626854,0.3198026452681316
9.8844E-7,7.98882,12428.99,0.52426,6.4429,0.3179158102722602,7.98882,14.123501709957505,0.52426,4.939826963095915,2.5415366033930114,1.0182018969395792,0.32179737399341135,0.08782389546672553,0.7901887077149128,0.5019083190822768,0.36567984065129006,0.1532704719626379,0.07708958170497245,0.905882432363322,0.7804116896533069,0.5980970066296567,0.46767299127685913,0.41542476883266033
1.0151E-6,85.6003,4154.46501,0.84132,4.0989,0.28062554082907787,85.6003,1.7538223626741944,0.84132,0.5017150792135092,3.452051285105218E-8,1.6805064555867443E-15,7.915797189172618E-23,3.7301716522781944E-30,0.16976364728928683,1.168059029640699E-8,5.840295432517165E-9,2.843136838443501E-16,2.678441782693133E-23,0.08968890046150277,0.07209100134063118,0.0716857209472071,0.07173497109779454,0.07169782987234838
8.4327E-7,39.2726,1337.03968,0.0328,3.2776,0.5035555505531547,39.2726,13.021872987000263,0.0328,2.7257820378946835,1.8628511700348345,1.2152369338195521,0.7559578717697203,0.45094897589343597,0.24256123764672494,0.1820378856577537,0.15556831860467046,0.10741685104672599,0.08573495054186475,0.1281120627114838,0.11102702170740487,0.09639508763072707,0.08455532534850237,0.07567836080798898
6.7679E-7,34.3675,3029.86651,0.26443,8.0236,0.6802244716852732,34.3675,75.87574835156987,0.26443,7.663411171453408,7.2121430751224604,6.814544766166459,6.4335155267407504,6.067078668642167,0.10180457830527397,0.08969685317277742,0.08782788974487625,0.08431293002391092,0.08266693373084677,0.5165311128901944,0.493116597498491,0.4784861461086617,0.4644573394200774,0.4508480752997043
9.4695E-7,16.5822,8237.97611,0.5495,7.6474,0.3739753188660233,16.5822,23.670933791179944,0.5495,6.174007985901333,3.8136772705986948,2.1005693578237894,1.027185278956751,0.45320201417118894,0.7450383902852776,0.5407425126673988,0.43977809858088973,0.25999575101197164,0.18117781752956266,0.8390443423757421,0.7125984299386414,0.5645240117096938,0.4360364950958526,0.35024271701617804
8.811E-7,18.6513,13168.9795,0.05653,6.067,0.4580143831901341,18.6513,90.69804103917629,0.05653,5.9113188146033115,5.677941021867917,5.453543356592782,5.235139644670495,5.022225474144836,0.0685430577263854,0.0659055942913072,0.06502538224144142,0.06333903103748083,0.06253289188338604,0.33066631091826254,0.32401257968819197,0.31802834035019495,0.31198077086113996,0.30605403659983876
9.4076E-7,93.201,2249.3742,0.61391,7.7797,0.3821329353601541,93.201,7.175533311281122,0.61391,2.0000414901845383,0.01645147684659348,8.121001261152238E-5,3.98549864018154E-7,1.8631223492766297E-9,0.622027380315935,0.0051334974089122885,0.002579419403071868,1.2732896452239083E-5,1.2439567303080437E-7,0.1919315225785184,0.08185287289280335,0.08069737785423206,0.08074792118761755,0.08284293949027362
8.4763E-7,71.5507,5740.52175,0.63208,2.4267,0.49840869746020267,71.5507,53.9295375911212,0.63208,1.9191458800096575,1.2979321098518948,0.8678484258778444,0.5726778954180042,0.374311093179018,0.17551980933294145,0.12151727768230812,0.10245787163009978,0.06972284155258437,0.05604721752727729,0.24961848012050827,0.20340203764867962,0.17235301880447285,0.14952057257918192,0.13363872435607924
9.9988E-7,41.4322,11255.7918,0.68861,0.12197,0.30203584075736317,41.4322,8.875535353938863,0.68861,0.027086261965961072,1.6729553348990604E-4,1.0077431424573924E-6,5.999089784143346E-9,3.522517438737959E-11,0.008971912052166423,5.542261193753564E-5,2.7878243275998975E-5,1.6793116538882186E-7,1.987716315334265E-9,0.1639789476237374,0.15665364434131177,0.15664928630416566,0.1588462456367175,0.15695756464629848
7.624E-7,60.9078,5559.67836,0.74378,5.0503,0.5942083239361234,60.9078,93.22636513567437,0.74378,4.546814222931188,3.948067641244506,3.4448612200244173,2.996344067877576,2.59602937852957,0.15216146462597538,0.12788152517939852,0.12093234205582455,0.10785823265927859,0.10173330638630661,0.4388631100469054,0.3931330916975779,0.3636351729783846,0.33656086203541274,0.3113048883972498
7.4951E-7,6.88198,3854.14354,0.51064,6.9364,0.6078138774799408,6.88198,69.31057179500206,0.51064,6.777474960480996,6.556537869648985,6.347689852734459,6.140277745378104,5.934776773938094,0.05519818631650007,0.05217789238586889,0.05199852095704467,0.051580413614777214,0.051341677701333965,0.9504976397266518,0.9462093184644598,0.9430086484263528,0.9395028136654148,0.9361288858840213
6.2487E-7,50.8064,495.731471,0.42214,6.6396,0.7274057389788401,50.8064,14.959186626049954,0.42214,5.38929167652581,3.763845729347609,2.578967871481938,1.7311528795576818,1.1429457494678485,0.3385641363377474,0.2467982090148405,0.21169479684137196,0.14955452389715734,0.12251766312641137,0.3800758958361991,0.30033049478912566,0.2408541568791202,0.1935853195838391,0.1580180093202602
9.0019E-7,1.26357,3847.83256,0.22524,7.8745,0.43427453610961003,1.26357,21.504242565312676,0.22524,7.752495347756388,7.530064840129656,7.3086888953375455,7.088273758300819,6.869178111686709,0.0667432395535026,0.06642680391413662,0.06628265232525019,0.06594053538910769,0.06574257004185165,0.9876244755533232,0.9870843993171317,0.9864401739106662,0.9857510979003963,0.9851126944806471
6.7944E-7,25.2561,2304.01068,0.54207,6.1033,0.6777153797203551,25.2561,57.09644335251531,0.54207,5.69515133225923,5.172712141311264,4.714873282273872,4.2871668273344525,3.887150508223832,0.11832202796589537,0.10369134479478856,0.1002791513547341,0.09373132693342648,0.09059569595217332,0.6604787157122918,0.6191174944958988,0.5907624005458274,0.5634363779095267,0.5368767744920817
7.6921E-7,25.9642,5684.71265,0.30584,9.6195,0.5869266259202208,25.9642,91.74562972134896,0.30584,9.242981427187322,8.748015294119098,8.294798913305122,7.856181247790931,7.43054236109928,0.12691096640580304,0.11620619076197265,0.11433461112934815,0.11079913042037597,0.10913522934402828,0.6879096291286516,0.6665006023058304,0.6505519168311766,0.6346523825992098,0.6188619690845898
8.2525E-7,48.0316,4587.56105,0.84097,8.8859,0.5245460881847336,48.0316,51.40927940326344,0.84097,7.671870470926242,5.981715014009927,4.581320783565566,3.434949935616149,2.5231405689554154,0.46493359694006303,0.3852251128914029,0.3502863134907442,0.2830855370178378,0.25082355994559014,0.6832074756283729,0.5990885796053681,0.5215097570182416,0.4479699075176332,0.38159522729443424
9.1346E-7,0.405973,2624.82568,0.77631,5.7901,0.41747250586966567,0.405973,12.461747441062503,0.77631,5.721242497420841,5.594823781163705,5.4691023142977775,5.343841598527843,5.220031085387884,0.038492813517414334,0.03828051037445009,0.03821036409175915,0.03791943412667189,0.03769865044427557,0.9965939108361641,0.9965700271913915,0.9964910888062628,0.9964074507076147,0.9964077633426937
9.2904E-7,23.2472,1204.03461,0.39912,1.3926,0.39743183254681086,23.2472,4.607193947224686,0.39912,0.39242229103370435,0.00881999223260656,1.7072972735150934E-4,3.292768239494265E-6,6.341009693796223E-8,0.11879395989272397,0.0026785036126273838,0.0013651777450625962,2.6425972563697832E-5,1.0000676295868358E-6,0.22359225779906586,0.1788020516686093,0.1777739206773038,0.17777313069988138,0.17840212105948644
6.4459E-7,14.947,857.183263,0.40387,6.8793,0.7099288836762366,14.947,24.20347074439622,0.40387,6.3547734720504545,5.601500895057959,4.921151546628605,4.2957087853094835,3.724559371462407,0.16185065680119756,0.1461821288346925,0.14028342267046162,0.12855189169839656,0.12271906689056239,0.7665520811388377,0.7220549172351068,0.6821541098386428,0.6415452526081261,0.601396634646361
9.0107E-7,49.631,16020.8268,0.52246,8.5473,0.43316792140711674,49.631,88.6152385007133,0.52246,7.712986996246145,6.498834927852315,5.427545093591923,4.479044071396092,3.6509147164957465,0.36467866808920935,0.32176904365233727,0.30332882450450155,0.2668113889816753,0.24873417260668468,0.5967322224595093,0.5471611542614352,0.5010739118775764,0.4559523002459073,0.41258884364797627
5.3281E-7,15.7691,944.125511,0.96478,5.6039,0.8018098376441983,15.7691,36.756723693146846,0.96478,5.268416875228929,4.834289219675714,4.4567484016765055,4.102350286269857,3.766523686661999,0.07710251871843607,0.06705250774605277,0.06499739718466244,0.06129310506781319,0.059643923512354265,0.8304626910371271,0.7892824981101034,0.7620410803551771,0.7356723398674733,0.710482553327156
